# HELP confluent_kafka_server_request_bytes The delta count of total request bytes from the specified request types sent over the network. Each sample is the number of bytes sent since the previous data point. The count is sampled every 60 seconds.
# TYPE confluent_kafka_server_request_bytes gauge
confluent_kafka_server_response_bytes{kafka_id="lkc-zyq5d",principal_id="sa-4n5jjk",type="Produce",} 2888111.0 1695319020000
confluent_kafka_server_response_bytes{kafka_id="lkc-zyq5d",principal_id="sa-v6mz90",type="Produce",} 228.0 1695319020000
confluent_kafka_server_response_bytes{kafka_id="lkc-zyq5d",principal_id="u-41wgqz",type="Produce",} 352680.0 1695319020000
confluent_kafka_server_response_bytes{kafka_id="lkc-zyq5d",principal_id="sa-4n5jjk",type="SyncGroup",} 0.0 1695319020000
# HELP confluent_kafka_server_received_bytes The delta count of bytes of the customer's data received from the network. Each sample is the number of bytes received since the previous data sample. The count is sampled every 60 seconds.
# TYPE confluent_kafka_server_received_bytes gauge
confluent_kafka_server_received_bytes{kafka_id="lkc-zyq5d",topic="Alert-Ingestion-Service-AIS_STORE-changelog",} 31171.0 1695319020000
confluent_kafka_server_received_bytes{kafka_id="lkc-zyq5d",topic="BASE_COMMITTED_EVENTS",} 187163.0 1695319020000
confluent_kafka_server_received_bytes{kafka_id="lkc-zyq5d",topic="BASE_EVENT_STATUS",} 25561.0 1695319020000
confluent_kafka_server_received_bytes{kafka_id="lkc-zyq5d",topic="COINME_CALLBACK",} 0.0 1695319020000
confluent_kafka_server_received_bytes{kafka_id="lkc-zyq5d",topic="COMMITTED_TRAN_NOTIFICATION_EVENTS",} 218963.0 1695319020000
confluent_kafka_server_received_bytes{kafka_id="lkc-zyq5d",topic="COMPLIANCE_AUDIT_REQUEST",} 5035691.0 1695319020000
confluent_kafka_server_received_bytes{kafka_id="lkc-zyq5d",topic="CONSUMERNOTIFICATIONS",} 10448.0 1695319020000
confluent_kafka_server_received_bytes{kafka_id="lkc-zyq5d",topic="CRYPTO_TRANSACTION_COMMENT",} 0.0 1695319020000
confluent_kafka_server_received_bytes{kafka_id="lkc-zyq5d",topic="CouchbaseIDS",} 462875.0 1695319020000
confluent_kafka_server_received_bytes{kafka_id="lkc-zyq5d",topic="DIGITALRECEIPTS",} 2.1183063E7 1695319020000
confluent_kafka_server_received_bytes{kafka_id="lkc-zyq5d",topic="DR-AWS-S3-RECEIPTS",} 2.2490262E7 1695319020000
confluent_kafka_server_received_bytes{kafka_id="lkc-zyq5d",topic="EBSCRYPTO",} 0.0 1695319020000
confluent_kafka_server_received_bytes{kafka_id="lkc-zyq5d",topic="EMG_CUSTOMER",} 168577.0 1695319020000
confluent_kafka_server_received_bytes{kafka_id="lkc-zyq5d",topic="EMG_CUST_ACCOUNT",} 32708.0 1695319020000
confluent_kafka_server_received_bytes{kafka_id="lkc-zyq5d",topic="EMG_TRANSACTION",} 3708040.0 1695319020000
confluent_kafka_server_received_bytes{kafka_id="lkc-zyq5d",topic="EXPIREDSESSIONPROFILES",} 4.1870062E7 1695319020000
confluent_kafka_server_received_bytes{kafka_id="lkc-zyq5d",topic="FFSTAGEDTRANSACTION",} 22668.0 1695319020000
confluent_kafka_server_received_bytes{kafka_id="lkc-zyq5d",topic="GCPHANDLER",} 4512.0 1695319020000
confluent_kafka_server_received_bytes{kafka_id="lkc-zyq5d",topic="GDFJOBCONTROLLER",} 0.0 1695319020000
confluent_kafka_server_received_bytes{kafka_id="lkc-zyq5d",topic="IOS_TO_MDM",} 17044.0 1695319020000
confluent_kafka_server_received_bytes{kafka_id="lkc-zyq5d",topic="LOYALTYREWARDS",} 29200.0 1695319020000
confluent_kafka_server_received_bytes{kafka_id="lkc-zyq5d",topic="LOYALTY_MEMBERS",} 5464.0 1695319020000
